Date,TRY,Yr,DoM,MoY,sin_DoY,cos_DoY,Ave Monthly USD FX Rate,@OBS_STATUS_x,Inflation (CPI) %,@OBS_STATUS_y,Deposit Interest Rate %,Imports (USD),Exports(USD),NY.GDP.MKTP.CD,Foreign Exchange Reserves(%),M2 Multiplier Growth (%),M2/Reserves,Domestic Credit to GDP,Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Total Debt(USD),Short Term Debt(USD),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,TRY_30_ave,TRY_60_ave,TRY_90_ave,TRY_90d_change,TRY_classifier
2009-06-30,1.5364,2009,30,6,0.04302223300453059,-0.99907411510223,1.54198333333333,,91.5751121076233,,17.98,12536648310.0769,8368330818.534591,649272568774.193,10.151461598440134,0.9173513960930801,4.701808679062491,0.5311067562402696,0.03219753942181704,1659000000.0,12.9,-0.7172642467850252,0.31034731743006777,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5466533333333332,1.569795,1.6148588888888888,-0.028833637073678697,Small Appreciation
2009-07-01,1.5248,2009,1,7,0.02581844022713308,-0.9996666485105112,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5462,1.5684250000000002,1.6130833333333334,-0.025249213011542482,Small Appreciation
2009-07-02,1.535,2009,2,7,0.008606996888688698,-0.9999629591162655,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5465333333333333,1.5673866666666667,1.611148888888889,-0.03270358306188925,Small Appreciation
2009-07-03,1.5347,2009,3,7,-0.008606996888688009,-0.9999629591162655,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5463,1.5664983333333333,1.6093988888888886,-0.04000781911774287,Small Appreciation
2009-07-06,1.5481,2009,6,7,-0.060213277365792774,-0.9981855344718586,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.546463333333333,1.5655983333333334,1.6078077777777777,-0.04605645630127264,Small Appreciation
2009-07-07,1.5423,2009,7,7,-0.07738647923346322,-0.9970011699250151,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5460500000000001,1.5647950000000002,1.6060933333333336,-0.04441418660442198,Small Appreciation
2009-07-08,1.5531,2009,8,7,-0.09453674981719933,-0.9955213724144752,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5458866666666666,1.5645166666666668,1.6046755555555556,-0.0469383813019123,Small Appreciation
2009-07-09,1.5495,2009,9,7,-0.11165900712169444,-0.9937465804361781,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5454533333333333,1.5640166666666666,1.6029833333333332,-0.04323975475959996,Small Appreciation
2009-07-10,1.553,2009,10,7,-0.12874817745258066,-0.99167731989929,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5457533333333335,1.5631633333333332,1.601061111111111,-0.05086928525434642,Large Appreciation
2009-07-13,1.5505,2009,13,7,-0.17976658572556214,-0.9837092937736098,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.54656,1.5622616666666667,1.5990777777777778,-0.04295388584327631,Small Appreciation
2009-07-14,1.5452,2009,14,7,-0.19667288979357622,-0.9804691603616321,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.547203333333333,1.5611433333333333,1.597062222222222,-0.042389334713952787,Small Appreciation
2009-07-15,1.531,2009,15,7,-0.2135209154397959,-0.9769384927771817,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5469033333333333,1.5591483333333331,1.5945422222222223,-0.024885695623775295,Small Appreciation
2009-07-16,1.5295,2009,16,7,-0.23030567023061196,-0.973118337233262,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.54653,1.5571116666666667,1.5916277777777776,-0.021444916639424716,Small Appreciation
2009-07-17,1.5255,2009,17,7,-0.24702218048093527,-0.9690098257244063,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5461133333333335,1.5553116666666669,1.5885233333333333,-0.019141265158964305,Small Appreciation
2009-07-20,1.5088,2009,20,7,-0.2967128192734901,-0.9549667548552553,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5443866666666668,1.5530433333333333,1.5857488888888889,-0.006627783669141074,Small Appreciation
2009-07-21,1.5021,2009,21,7,-0.3131070409358267,-0.9497178427914317,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5427133333333336,1.551243333333333,1.5830755555555556,-0.006790493309366874,Small Appreciation
2009-07-22,1.4949,2009,22,7,-0.3294084822245302,-0.9441875088341994,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.54105,1.549138333333333,1.5806966666666666,0.019800655562244973,Small deppreciation
2009-07-23,1.4818,2009,23,7,-0.3456123126707333,-0.9383773917408642,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5391233333333334,1.5468316666666666,1.5781188888888888,0.02874881900391424,Small deppreciation
2009-07-24,1.4885,2009,24,7,-0.3617137307297674,-0.9322892131745134,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.53759,1.545035,1.5758577777777778,0.027544507893852987,Small deppreciation
2009-07-27,1.4835,2009,27,7,-0.4093559588156211,-0.9123747579707274,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5353999999999999,1.5432116666666666,1.573318888888889,0.013279406808223815,Small deppreciation
2009-07-28,1.4792,2009,28,7,-0.42500033996955394,-0.9051931898913975,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5332000000000001,1.5412816666666667,1.5706322222222222,0.011357490535424564,Small deppreciation
2009-07-29,1.4916,2009,29,7,-0.4405187843504952,-0.8977433935342336,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5307266666666666,1.540025,1.5682066666666665,-0.0038213998390990156,Small Appreciation
2009-07-30,1.4795,2009,30,7,-0.455906693508459,-0.8900275764346766,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5282733333333336,1.5385633333333333,1.5659088888888886,0.004258195336262149,Small deppreciation
2009-07-31,1.4789,2009,31,7,-0.47115950767386394,-0.8820480249558535,1.51667741935484,,91.804932735426,,17.35,12933987899.908499,9071076080.14122,649272568774.193,10.31104517319472,0.2596765094899478,4.71849606900163,0.5435138589817844,0.03389187382672676,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5260399999999998,1.5372783333333333,1.563856666666667,0.009534113192237514,Small deppreciation
2009-08-03,1.46,2009,3,8,-0.5160623910158526,-0.8565509959010037,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5223333333333333,1.5357083333333332,1.5616533333333333,0.033424657534246505,Small deppreciation
2009-08-04,1.4654,2009,4,8,-0.5307300481619331,-0.8475409228928312,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5187300000000001,1.5341833333333335,1.5595366666666668,0.028251671898457786,Small deppreciation
2009-08-05,1.4715,2009,5,8,-0.5452404385406507,-0.8382797052177745,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5160533333333333,1.532675,1.5574411111111113,0.016309887869520923,Small deppreciation
2009-08-06,1.4776,2009,6,8,-0.5595892624101763,-0.828770087174504,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5134433333333335,1.5311316666666668,1.5553488888888887,0.016783974011911118,Small deppreciation
2009-08-07,1.4695,2009,7,8,-0.5737722679043243,-0.8190148866680802,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5110733333333333,1.5294649999999999,1.5527588888888888,0.02293297039809472,Small deppreciation
2009-08-10,1.4777,2009,10,8,-0.6152845999633277,-0.7883050558305253,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5089700000000001,1.5280933333333333,1.5505966666666666,0.021113893212424628,Small deppreciation
2009-08-11,1.5053,2009,11,8,-0.6287628145958345,-0.7775971469736268,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5079333333333333,1.5272933333333334,1.5491744444444444,6.643194047706302e-05,Small deppreciation
2009-08-12,1.4935,2009,12,8,-0.6420547132365636,-0.7666588193001592,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5068899999999998,1.526545,1.5479133333333333,0.017408771342484197,Small deppreciation
2009-08-13,1.4788,2009,13,8,-0.655156357209085,-0.7554933140726804,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5050166666666667,1.5257749999999999,1.5465966666666668,0.030159588855829256,Small deppreciation
2009-08-14,1.4923,2009,14,8,-0.6680638642135333,-0.7441039398713608,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5036033333333334,1.5249516666666665,1.5455333333333332,0.02184547343027532,Small deppreciation
2009-08-17,1.507,2009,17,8,-0.7055836101071774,-0.70862667826446,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5022333333333333,1.5243483333333332,1.5444766666666667,0.014399469143994814,Small deppreciation
2009-08-18,1.5004,2009,18,8,-0.7176769136759615,-0.6963762255968726,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.5008366666666666,1.5234433333333333,1.5434755555555557,0.011930151959477442,Small deppreciation
2009-08-19,1.5015,2009,19,8,-0.7295575540864876,-0.6839194216246105,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.4991166666666667,1.5225016666666669,1.5427166666666667,0.009457209457209403,Small deppreciation
2009-08-20,1.4907,2009,20,8,-0.7412220108485957,-0.6712599575675315,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.4971566666666667,1.5213050000000001,1.5417300000000003,0.011739451264506595,Small deppreciation
2009-08-21,1.4857,2009,21,8,-0.7526668275320083,-0.6584015846980489,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.494913333333333,1.5203333333333333,1.5404133333333332,0.01810594332637816,Small deppreciation
2009-08-24,1.4866,2009,24,8,-0.7856498550787144,-0.6186714032625032,1.483,,91.530269058296,,17.1,12832615306.8105,7847025461.90155,649272568774.193,10.568596811282294,0.0,,,0.03185047661532134,1669000000.0,12.4,-0.15140020497953185,0.33468224356106074,,,144329422000.0,15.6578594189573,-15.729466587589169,1.4927833333333331,1.5196716666666668,1.5391022222222224,0.008273913628413787,Small deppreciation
